projectId	bugNumer	date	login	assignmentType	eventId	commitSHA
460078	1705	2013-09-28T00:05:21.000Z	btford	2	67666215	4ff1a65031e985bf930f6761c1ecf46e4db98d6e	
460078	3950	2013-09-30T16:06:28.000Z	matsko	2	67868660	448bd14445e7f8a8aabaa555d43bbf7dff50d58d	
460078	4036	2013-10-01T09:26:54.000Z	petebacondarwin	2	68025650	4033cf28142664c52aa7b4bc95340ac913397ac8	
460078	3548	2013-10-02T18:11:01.000Z	btford	2	68344088	10cc1a42c925749f88433546d41d35ba07a88e6f	
460078	2594	2013-10-07T23:48:06.000Z	vojtajina	2	69104331	b56b21a898b3c77589a48a290271f9dc181dafe8	
460078	3490	2013-10-07T23:48:06.000Z	vojtajina	2	69104329	b56b21a898b3c77589a48a290271f9dc181dafe8	
460078	3104	2013-10-09T22:19:38.000Z	vojtajina	2	69545883	9efa46ae640cde17487c341daa9a75c0bd79da02	
460078	3215	2013-10-11T00:35:55.000Z	mhevery	2	69786444	cc5846073e57ef190182026d7e5a8e2770d9b770	
460078	4011	2013-10-11T00:35:55.000Z	mhevery	2	69786445	b1e604e38ceec1714174fb54cc91590a7fe99a92	
460078	4124	2013-10-11T00:35:55.000Z	mhevery	2	69786446	b1e604e38ceec1714174fb54cc91590a7fe99a92	
460078	4362	2013-10-23T17:31:00.000Z	mhevery	2	71888524	3f568b22f9bec09192588e3cae937db5c2e757f9	
460078	4680	2013-11-13T06:41:17.000Z	jeffbcross	2	75638882	f925e8caa6c51a7d45ca9ead30601ec2e9d4464c	
460078	4521	2013-11-21T17:53:10.000Z	btford	2	77387356	6288cf5ca471b0615a026fdb4db3ba242c9d8f88	
460078	4436	2013-11-26T20:42:34.000Z	igorminar	2	78282858	68ceb17272bdd2ebc838565070973d93704f4427	
460078	4587	2013-11-26T20:42:34.000Z	igorminar	2	78282859	68ceb17272bdd2ebc838565070973d93704f4427	
460078	5323	2013-12-18T20:28:45.000Z	tbosch	2	82419530	3dc18037e8db8766641a4d39f0fee96077db1fcb	
8514	12261	2013-12-23T18:31:18.000Z	carlosantoniodasilva	2	83122278	73bba4c1e1f7fa23aa1a126971338d94ae42398f	
460078	5118	2014-01-03T05:32:59.000Z	igorminar	2	84063975	cf686285c22d528440e173fdb65ad1052d96df3c	
8514	6403	2014-01-05T17:17:29.000Z	pixeltrix	2	84308495	7a085dac2a2820856cbe6c2ca8c69779ac766a97	
460078	1356	2014-01-09T18:12:22.000Z	tbosch	2	85252283	28fc80bba0107075ab371fd0a7634a38891626b2	
460078	5602	2014-01-10T17:50:51.000Z	jeffbcross	2	85505043	8ace8073fd1ad2fab8291246fe262d11b8c0f211	
460078	2622	2014-01-13T17:59:54.000Z	jeffbcross	2	85860395	2cd09c9f0e7766bcd191662841b7b1ffc3b6dc3f	
460078	5811	2014-01-17T20:53:17.000Z	caitp	2	87026718	2262ca66978cb055013703e2c2b8f0f5cf20ac05	
460078	5838	2014-01-22T00:27:03.000Z	caitp	2	87733453	f09b6aa5b58c090e3b8f8811fb7735e38d4b7623	
460078	5677	2014-02-01T00:53:11.000Z	igorminar	2	90099869	ef210e5e119db4f5bfc9d2428b19f9b335c4f976	
460078	6080	2014-02-04T15:53:50.000Z	caitp	2	90669790	d2e4e499862aeca157dbe7a7422c465e7c79205e	
460078	6287	2014-02-26T23:37:49.000Z	ashleygwilliams	2	97226640	794e5e6098110d675d08058eacd35978b91887e9	
460078	2387	2014-03-06T10:19:50.000Z	igorminar	2	99430934	0609453e1f9ae074f8d786df903096a6eadb6aa0	
460078	6289	2014-03-07T18:06:29.000Z	btford	2	100010883	53ec5e13e5955830b6751019eef232bd2125c0b6	
460078	6535	2014-03-13T23:31:28.000Z	igorminar	2	101882575	cea44b3e861e070a857f7a962ed600ace3678798	
460078	5587	2014-03-18T12:02:35.000Z	petebacondarwin	2	102975356	748a6c8d9d8d61c3ee18eec462abe8ff245d6a98	
460078	5017	2014-03-19T04:31:06.000Z	igorminar	2	103303568	0c65f1ae3e86cd3eed078df4e691402d591cc757	
460078	4605	2014-03-19T18:34:36.000Z	jeffbcross	2	103564479	fb6062fb9d83545730b993e94ac7482ffd43a62c	
460078	1285	2014-04-04T13:49:45.000Z	petebacondarwin	2	108720094	dbe381f29fc72490f8e3a5328d5c487b185fe652	
460078	6626	2014-05-14T21:17:43.000Z	tbosch	2	121218856	5a568b4f960cc5381b3911e3a6423aff2ff7f7f9	
460078	7240	2014-05-29T19:58:49.000Z	vojtajina	2	126149531	1fef5fe8230e8dc53f2c9f3f510a35cf18eeab43	
460078	1809	2014-05-29T19:58:50.000Z	vojtajina	2	126149533	d414b787173643362c0c513a1929d8e715ca340e	
460078	7717	2014-06-12T17:28:43.000Z	jeffbcross	2	130832605	dd1d189ee785a37fe1d9bddf3818152db6aa210a	
460078	4107	2014-06-14T16:28:38.000Z	petebacondarwin	2	131434388	d7bfda61bff49754f3b826a540a1235ceb9650cc	
460078	3767	2014-06-30T09:41:56.000Z	petebacondarwin	2	136429047	b59b04f98a0b59eead53f6a53391ce1bbcbe9b57	
460078	4996	2014-06-30T09:41:56.000Z	petebacondarwin	2	136429048	b59b04f98a0b59eead53f6a53391ce1bbcbe9b57	
460078	6675	2014-07-15T12:41:06.000Z	petebacondarwin	2	141668348	92bceb5c5b6e4a5a8fee01e1e0dfcf4674858cf2	
460078	8276	2014-07-22T17:32:26.000Z	btford	2	144283694	c4c83ef75606cb06af53b6415fceb1f486e4c43e	
460078	2755	2014-07-23T19:39:26.000Z	btford	2	144822410	469ea3384ad48ca4765af807c0f41201edb527f9	
460078	7715	2014-07-30T22:14:34.000Z	ealtenho	2	147462477	c306d251f49ea7de42f6616571cddbaf0db890bc	
460078	7855	2014-07-30T22:14:34.000Z	ealtenho	2	147462481	c306d251f49ea7de42f6616571cddbaf0db890bc	
8514	3	2014-08-12T10:11:57.000Z	seuros	2	151792038	12705fa56894ca47de375d90e1003eb187eb7087	
460078	3860	2014-08-19T04:51:45.000Z	igorminar	2	154298658	77d3e7544642396d868aa49b85f0c027e8057bd7	
460078	654	2014-08-28T19:35:00.000Z	btford	2	158632847	46343c603db6192daf5303b92eb664749326c7e6	
460078	8763	2014-08-29T11:06:25.000Z	lgalfaso	2	158919050	7a36d4953316a1833bcd787c5763d0cc78eb0b1e	
460078	7054	2014-09-04T16:55:58.000Z	jeffbcross	2	161309840	adb5c6d6cc76b928436743707727ab0974d6810b	
460078	8290	2014-09-09T20:48:38.000Z	tbosch	2	163306436	3c538c1d21c43422c7b4cd9b69cb67981bce2b87	
460078	7212	2014-09-15T19:28:55.000Z	petebacondarwin	2	165670745	cfdd16157eaac0e29d83d7ce38ec7adcb172621b	
337788	128	2014-09-16T14:19:07.000Z	tamird	2	166067592	fb7532795b060fe409cbb731895ef8bd9a6449d8	
460078	8948	2014-09-19T18:37:56.000Z	petebacondarwin	2	167872091	373d7c95d9042123204c07c74be5815b2fc09318	
21399598	4	2014-09-29T20:49:26.000Z	ajoslin	2	171733231	f581512c1d50b2d72c1800d1f9f41e4af0492214	
460078	7909	2014-10-09T21:20:56.000Z	igorminar	2	176606561	257a3f35dc3f1ec9bf6d819081b0e1dfa2b1a717	
1343653	134	2014-10-17T10:31:50.000Z	petebacondarwin	2	179943248	466df11daf376bf8f6e2029f0416f73f337eb2da	
8514	15912	2014-10-18T20:04:22.000Z	zzak	2	180437522	642794a3f24a00ad21ad7a5cd2e374a9cef2c82c	
460078	9666	2014-10-19T10:23:33.000Z	petebacondarwin	2	180499227	bf9e7bfb5a26f5f463f145e8a0fcce7835ce6877	
460078	9592	2014-10-29T18:38:08.000Z	jeffbcross	2	185507887	4b4098bfcae64f69c70a22393de1f3d9a0d3dc46	
21399598	473	2014-11-06T02:29:14.000Z	ajoslin	2	189080700	e7a3bd8d03306593dbee292db85ed8147ae934eb	
21399598	474	2014-11-06T02:29:14.000Z	ajoslin	2	189080701	e7a3bd8d03306593dbee292db85ed8147ae934eb	
460078	9607	2014-11-15T23:25:43.000Z	petebacondarwin	2	193821621	a9352c19ce33f0393d6581547c7ea8dfc2a8b78f	
460078	10004	2014-11-18T22:50:29.000Z	lgalfaso	2	195194148	2b41a5868aee79e3872ad92db66e30959207d98e	
460078	9515	2014-11-19T18:56:42.000Z	pkozlowski-opensource	2	195703532	bb16759f0bfe50f9b72ed3f2b5e0bf43c3a63080	
460078	10038	2014-11-19T19:08:58.000Z	narretz	2	195710615	e8941c0fe5217d2e705bad8253dc0162aff4c709	
460078	9995	2014-11-22T15:12:55.000Z	ajohnston256	2	197202683	5c1fdff691b9367d73f72f6a0298cb6a6e259f35	
460078	5164	2014-11-23T15:55:49.000Z	petebacondarwin	2	197327739	8692f87a4689fa0dd3640f4dcab5c6b6f960489b	
8514	17684	2014-11-25T02:28:36.000Z	rafaelfranca	2	198015539	4f8eb78b1a6f74504e7f19256007e29ad7c345fd	
460078	10428	2014-12-16T21:40:47.000Z	lgalfaso	2	208593133	fb2c58589758744c0eef8c2ead3dbcf27a5cf200	
8514	18011	2014-12-30T22:15:58.000Z	yahonda	2	212996310	6818c2c64db07ed52ea330d7dfc1d8da4f595b3d	
460078	10207	2015-01-02T11:53:49.000Z	lgalfaso	2	213416341	c66b4b6a133f7215d50c23db516986cfc1f0a985	
21399598	1057	2015-01-08T15:33:53.000Z	ajoslin	2	215957186	b85ad6296f49be7fa5ce95cbbbec49d650912e46	
460078	10855	2015-01-27T10:32:18.000Z	petebacondarwin	2	225253342	1735d5e8d55466b1e010baba0e90742e0be5148c	
21399598	1413	2015-02-10T04:38:52.000Z	marcysutton	2	232972067	c6d99a88e49c0abbc1b35988a2b044db9b904bd2	
460078	638	2015-02-18T09:55:23.000Z	petebacondarwin	2	237544325	da9eac8660343b1cd9fdcf9d2d1bda06067142d7	
21399598	1492	2015-02-19T05:16:28.000Z	thomasburleson	2	238172421	42cff135320727b3615c3cd00300c923112e142d	
16757508	103	2015-02-20T10:19:50.000Z	marcin-wosinek	2	239019584	6dd05b21e4a9685c64e2bbbf4b7099218f174b8c	
460078	11169	2015-03-09T14:48:23.000Z	petebacondarwin	2	248572031	fb7db4a07bd1b0b67824d3808fe315419b272689	
21399598	1842	2015-03-11T23:49:29.000Z	thomasburleson	2	250547173	81bcf7fd15fd76f054814b34d8a877168fc6225c	
460078	11109	2015-03-17T13:42:02.000Z	petebacondarwin	2	256877725	170ff9a37dea8772dda7c89e84176ac1a8992878	
460078	11447	2015-03-30T22:14:54.000Z	petebacondarwin	2	268979088	171b9f7f2339ef9047b8526b2c3f36bb58d14feb	
460078	9897	2015-04-02T20:47:40.000Z	petebacondarwin	2	272095537	d996305b4470f80fbb1cbddf54b7d10ffbb6ab47	
21399598	1450	2015-04-08T21:15:50.000Z	rschmukler	2	276636643	0df4b16eca2c8af9805615da646d38db04a33d7f	
21399598	142	2015-04-10T19:49:45.000Z	marcysutton	2	278430413	dfb4d1abd9ed82cb2b68980ae580f3a434ff3f1c	
21399598	1242	2015-04-19T18:20:25.000Z	thomasburleson	2	284761915	8410c0d6c46def09674a09a052e8503d85577085	
460078	11187	2015-04-27T20:37:30.000Z	narretz	2	291316542	6c632d9cb05d55be5b56f876aabe348821d87145	
460078	11779	2015-05-01T14:04:42.000Z	caitp	2	294929664	40e00cdf34883219389ed1a84f0d54b37a71d7a9	
8514	20299	2015-05-30T07:45:16.000Z	chancancode	2	317814417	6fc83f8efeb1637af5d17b0d7b0c4b2e3db3c001	
460078	11627	2015-06-01T09:37:19.000Z	lgalfaso	2	318586924	a6339d30d1379689da5eec9647a953f64821f8b0	
16757508	116	2015-06-21T00:27:45.000Z	petebacondarwin	2	336036424	81944685b25c656c1fb66b12f3d028f09f6fd52b	
460078	12287	2015-07-10T20:56:17.000Z	lgalfaso	2	353315533	9ea52d818bcd2fb3ea8ccc85bf47f9fd5af68843	
460078	12266	2015-07-17T18:27:17.000Z	matsko	2	358777742	21d6db382d8f3540fb0bb7280570fba8d88d9843	
460078	12144	2015-07-29T16:04:42.000Z	petebacondarwin	2	368501976	533d9b76704368ba9700ab08589118abca9f598c	
460078	12259	2015-07-29T16:04:42.000Z	petebacondarwin	2	368501977	533d9b76704368ba9700ab08589118abca9f598c	
460078	12513	2015-08-06T20:31:18.000Z	lgalfaso	2	375720069	4c92a3ccc7dacfd4bf8144b96c4cbb0c1a324b16	
8514	20510	2015-08-06T20:36:33.000Z	rafaelfranca	2	375724832	38f28f77049e7160491b71167471a2175253b742	
460078	12249	2015-08-12T19:01:06.000Z	matsko	2	380670302	92e41ac904b7d16e96fd31a49ac2ae15d606a665	
8514	21223	2015-08-24T12:49:07.000Z	sgrif	2	390489757	19b168e611fb8fb547981c4535130c29856efd3a	
8514	21383	2015-08-27T12:17:39.000Z	senny	2	393945380	0258ef33a5b89a25ddc5b091ba03142578a6777b	
21399598	4377	2015-08-31T18:10:28.000Z	thomasburleson	2	396944667	303ab0dc0e695f04576db452f0c6f43e87da4317	
460078	12537	2015-09-08T12:54:16.000Z	petebacondarwin	2	403585502	80a2176e2095eaf441c43c221391093631d34031	
460078	11728	2015-09-20T14:42:18.000Z	lgalfaso	2	414178344	79577c5d316c7bf0204d7d1747ddc5b15bfe2955	
460078	11685	2015-10-06T12:43:39.000Z	petebacondarwin	2	427900147	2fcfd75a142200e1a4b1b7ed4fb588e3befcbd57	
21399598	2406	2015-10-14T19:25:43.000Z	thomasburleson	2	435614584	f62f6934c02f4c994f3e9a9157cc0de351dd8c79	
460078	4751	2015-10-25T14:54:21.000Z	petebacondarwin	2	444871659	2c8d87e064dca99a49ed35d1db885b1f2e40dcf4	
460078	8000	2015-10-25T14:54:21.000Z	petebacondarwin	2	444871657	2c8d87e064dca99a49ed35d1db885b1f2e40dcf4	
460078	10272	2015-10-25T14:54:21.000Z	petebacondarwin	2	444871660	2c8d87e064dca99a49ed35d1db885b1f2e40dcf4	
460078	13049	2015-10-26T20:03:56.000Z	matsko	2	446002944	4038aabffa0a85639032e7f9330a3f8dee6d514f	
460078	10890	2015-10-28T22:26:49.000Z	petebacondarwin	2	448636471	4fc734665e5dddef26ed30a9d4f75632cd269481	
460078	12675	2015-10-28T22:26:49.000Z	petebacondarwin	2	448636470	4fc734665e5dddef26ed30a9d4f75632cd269481	
21399598	4950	2015-11-04T12:39:58.000Z	mhchen	2	454413524	821d1a34d157cbd5d40b28dfcb5cee06f59362be	
21399598	4482	2015-11-05T23:41:11.000Z	thomasburleson	2	456376976	e5fa785da221475a65f99ecadf515fd97320ea8e	
460078	12365	2015-11-10T12:23:10.000Z	narretz	2	460020494	b837fc3116e697aaf18977867a5defd9541f7f8c	
460078	11343	2015-11-10T20:31:43.000Z	petebacondarwin	2	460566033	1c13a4f45ddc86805a96576b75c969ad577b6274	
460078	12936	2015-11-10T20:31:43.000Z	petebacondarwin	2	460566031	1a98c0ee346b718b9462da1abf4352a4605cbc7f	
460078	13021	2015-11-10T20:31:43.000Z	petebacondarwin	2	460566036	50557a6cd329e8438fb5694d11e8a7d018142afe	
7639232	1013	2015-11-16T21:56:22.000Z	sjelin	2	465995782	7015010188dfb70c1e49e4f2eae19d5ba1126b34	
460078	12656	2015-12-09T21:48:00.000Z	matsko	2	487471006	de9777d8193531472df4b57fdeb6650d7f7c1846	
21399598	6274	2015-12-14T21:28:52.000Z	rschmukler	2	491505684	dc8f388a8cb2abe1d49455ab28c96e2fa231a5ec	
460078	13005	2016-01-07T14:22:08.000Z	narretz	2	508278381	e1def1b8fe543fde09abda076d66606027f7dbeb	
460078	13179	2016-01-09T14:01:41.000Z	narretz	2	510203703	8b6360338dca4bb7d8656d556bd7fb209e5aae73	
7639232	2300	2016-01-14T22:43:25.000Z	sjelin	2	515583880	fb10c5caffb895e909ad91d629e2192c74c8e064	
21399598	6876	2016-01-28T20:12:11.000Z	thomasburleson	2	530286587	ae7d661eac8f06b2cb13363f4781c6d601b34e8b	
21399598	6511	2016-02-01T16:33:49.000Z	thomasburleson	2	534438182	1f997951b5d480d04ea7d356107837e279d6a271	
21399598	6970	2016-02-02T17:48:33.000Z	thomasburleson	2	536220039	b70234e38c96fdf893e6562569765143c456307b	
460078	13854	2016-02-03T14:02:35.000Z	petebacondarwin	2	537577971	4ac23c0ac59c269d65b7f78efec75d060121bd18	
460078	13900	2016-02-03T14:02:35.000Z	petebacondarwin	2	537577974	4ac23c0ac59c269d65b7f78efec75d060121bd18	
8514	23058	2016-02-11T00:04:55.000Z	tenderlove	2	546572393	03980b2a0e7797d8e24b9fb6ebd96693bc95b326	
460078	14006	2016-02-16T16:02:29.000Z	narretz	2	552227724	7c60e19eb895e2a168b26a0032368a2e0f93b492	
8514	23766	2016-02-23T00:22:37.000Z	rafaelfranca	2	560685748	97ed810cfc15725a0856227fa9f9eb26930f16c8	
8514	23844	2016-02-25T18:41:47.000Z	matthewd	2	566112878	0379da6abced76835368e7db5fe853571b055391	
8514	23710	2016-02-26T18:25:59.000Z	sikachu	2	567964608	c8915ec335887e07a967f2688d30c800b80ee256	
21399598	6965	2016-03-01T00:41:35.000Z	thomasburleson	2	572178782	8177ee95740d7ee302c31765cdd1e35450ae48e5	
460078	10238	2016-03-01T12:57:48.000Z	petebacondarwin	2	572986905	af0574ebaa1b13744bf1b1a0eea7f9d643ccb47c	
21399598	1221	2016-03-02T18:32:00.000Z	thomasburleson	2	575090236	e0abeb4dc46a1753616a911fe54f14d8f1148a25	
21399598	2421	2016-03-02T18:32:00.000Z	thomasburleson	2	575090235	e0abeb4dc46a1753616a911fe54f14d8f1148a25	
21399598	3259	2016-03-02T18:32:00.000Z	thomasburleson	2	575090234	e0abeb4dc46a1753616a911fe54f14d8f1148a25	
21399598	4576	2016-03-02T18:32:00.000Z	thomasburleson	2	575090237	e0abeb4dc46a1753616a911fe54f14d8f1148a25	
21399598	5872	2016-03-02T18:32:00.000Z	thomasburleson	2	575090241	e0abeb4dc46a1753616a911fe54f14d8f1148a25	
21399598	6996	2016-03-02T18:32:00.000Z	thomasburleson	2	575090238	e0abeb4dc46a1753616a911fe54f14d8f1148a25	
21399598	7093	2016-03-02T18:32:00.000Z	thomasburleson	2	575090239	e0abeb4dc46a1753616a911fe54f14d8f1148a25	
21399598	6815	2016-03-09T19:33:09.000Z	thomasburleson	2	583808839	3177e6668483633e4f0b653647aacf725b00e7d3	
21399598	5930	2016-03-10T16:13:08.000Z	thomasburleson	2	585109181	6bc38e593c8dbb7ea4cf97711bd4e0b2c4610d56	
21399598	7879	2016-04-05T19:36:58.000Z	thomasburleson	2	615715147	59dfce63f701990a2df54b7b406b60f418c5a07f	
21399598	8043	2016-04-15T14:42:11.000Z	thomasburleson	2	629019543	61b742ef353f355e30e014114e7b22c9986d149b	
21399598	8044	2016-04-15T14:42:11.000Z	thomasburleson	2	629019544	61b742ef353f355e30e014114e7b22c9986d149b	
8514	24359	2016-04-24T21:58:51.000Z	jeremy	2	639214728	edc2b7718725016e988089b5fb6d6fb9d6e16882	
7639232	3170	2016-04-29T17:08:17.000Z	cnishina	2	645955555	f149bd1e91e749a77e8ee147fdb3881584ae6851	
460078	12163	2016-05-06T12:52:06.000Z	narretz	2	652606933	938bd45626b6f29e8bc74cfe268ff2bf673f357e	
460078	14508	2016-05-06T14:07:46.000Z	narretz	2	652687781	81bf7ed73ee67f9eb997da869c52839449ca02b3	
7639232	3058	2016-05-14T02:03:46.000Z	mgiambalvo	2	660604398	a6cae73e2266a20751548047f0d3721a5bd73807	
7639232	3167	2016-05-14T02:03:46.000Z	mgiambalvo	2	660604397	a6cae73e2266a20751548047f0d3721a5bd73807	
7639232	3173	2016-05-14T02:03:46.000Z	mgiambalvo	2	660604396	a6cae73e2266a20751548047f0d3721a5bd73807	
21399598	8221	2016-05-25T00:32:23.000Z	thomasburleson	2	671122810	72ed02fe664990ab684cba97ec05aab7ede4888f	
21399598	7728	2016-05-30T22:03:27.000Z	thomasburleson	2	676367030	4aa7160ce6aa97a87c374ed1ac81a5267dcb8c6c	
21399598	8195	2016-05-30T22:03:27.000Z	thomasburleson	2	676367025	3b3fc39bfbbfc46442ff2cdb5d8061869d710b13	
21399598	4251	2016-06-01T16:05:34.000Z	thomasburleson	2	678643160	5615d06f60ac794ac75fb90ba0164b917e802bd5	
21399598	4650	2016-06-01T16:05:34.000Z	thomasburleson	2	678643161	5615d06f60ac794ac75fb90ba0164b917e802bd5	
21399598	8030	2016-06-01T16:05:34.000Z	thomasburleson	2	678643163	5615d06f60ac794ac75fb90ba0164b917e802bd5	
21399598	8547	2016-06-01T16:05:34.000Z	thomasburleson	2	678643162	5615d06f60ac794ac75fb90ba0164b917e802bd5	
21399598	8557	2016-06-01T16:05:34.000Z	thomasburleson	2	678643164	5615d06f60ac794ac75fb90ba0164b917e802bd5	
21399598	8110	2016-06-02T02:21:49.000Z	thomasburleson	2	679258320	560474f705af750022b5cb07a8102c6ad490aec3	
21399598	5919	2016-06-02T02:21:50.000Z	thomasburleson	2	679258323	ce076517b353902d7fa7c4e4d84ea99f5836a006	
21399598	7629	2016-06-02T20:42:53.000Z	thomasburleson	2	680367835	dce2feef6aae266f5167afff1317d23565339312	
21399598	8092	2016-06-02T20:42:53.000Z	thomasburleson	2	680367836	dce2feef6aae266f5167afff1317d23565339312	
7639232	3026	2016-06-02T20:52:48.000Z	cnishina	2	680380185	094ffa0381ba8e2e5482af6b2b5b8ba57862537b	
21399598	6531	2016-06-02T22:34:56.000Z	thomasburleson	2	680487546	9ce4f9ec4beaa8fe9a6a544e04f7e0d54ee65eb6	
21399598	7404	2016-06-03T15:42:01.000Z	thomasburleson	2	681302128	00f09f4ecaa957509048b049798ccbac8b931de1	
21399598	7456	2016-06-03T15:42:01.000Z	thomasburleson	2	681302127	00f09f4ecaa957509048b049798ccbac8b931de1	
21399598	8275	2016-06-03T15:42:01.000Z	thomasburleson	2	681302129	00f09f4ecaa957509048b049798ccbac8b931de1	
21399598	7403	2016-06-03T17:05:41.000Z	thomasburleson	2	681398131	437f764a009f0e627be75b94f8cf0a74df283fff	
21399598	8377	2016-06-03T22:24:44.000Z	thomasburleson	2	681727302	435088c0a002472a4ef989e9b478f8d140a89173	
21399598	2338	2016-06-04T20:42:38.000Z	thomasburleson	2	682015065	911ec7214289e1aaa03ae43745c584ce15e8ce0d	
21399598	4961	2016-06-08T22:31:39.000Z	thomasburleson	2	686562721	5c2a06f361e4dfc54e3ac9ea4250ecb94d20065e	
460078	5513	2016-06-09T21:00:29.000Z	narretz	2	687818879	97bbf86a1979d099802f0d631c17c54b87563b40	
460078	11859	2016-06-09T21:00:29.000Z	narretz	2	687818885	47724baffe050269385b3481e9a9cf4ab3944b4b	
460078	14539	2016-06-09T21:00:29.000Z	narretz	2	687818881	97bbf86a1979d099802f0d631c17c54b87563b40	
21399598	6802	2016-06-11T15:43:58.000Z	thomasburleson	2	689440692	3654d7244532421bb40fba1ef0f0cc44a6d6f19b	
460078	7337	2016-06-13T09:21:31.000Z	narretz	2	690163792	9f68b0e29dfab351736c622119e6f07e51bd71ee	
460078	13313	2016-06-16T12:10:58.000Z	narretz	2	694537714	2b182eb02059ab5ccabcedd8f705b61f645cdf2f	
7639232	3290	2016-06-21T23:59:31.000Z	cnishina	2	699825161	e9b49f24f34730e0648d262be1c410a7f585703a	
21399598	3820	2016-06-23T02:13:07.000Z	thomasburleson	2	701327658	4304e884ec46c06d6c06ab651d95182f8bf5c8f8	
21399598	5796	2016-06-23T02:13:07.000Z	thomasburleson	2	701327657	4304e884ec46c06d6c06ab651d95182f8bf5c8f8	
7639232	3303	2016-06-28T21:12:05.000Z	mgiambalvo	2	706952028	128f8e197e28601cc93228d917a0e37d4ab29a15	
7639232	3224	2016-06-28T21:30:59.000Z	mgiambalvo	2	706974267	ba63a92de021193c90794c54fefae39d806fba4a	
7639232	3233	2016-06-28T21:43:14.000Z	mgiambalvo	2	706988056	f311320a1aed09b07d926d0c2aa586202f591b5b	
21399598	5924	2016-07-14T21:00:13.000Z	thomasburleson	2	723586059	3d7224357850f4a1949d629e7043ce584110d334	
460078	14837	2016-07-18T13:56:02.000Z	petebacondarwin	2	726116765	5f6949fdae57b15340c1213cce379c6e6f8aff62	
21399598	8788	2016-07-24T17:47:14.000Z	thomasburleson	2	732849005	dadbcf21ff95764ddcc678a0821e1fa02beaf12d	
7639232	3398	2016-08-03T18:51:45.000Z	mgiambalvo	2	744280627	2e1979e8fd910418ce5029d33c174911e61511ec	
7639232	3431	2016-08-03T21:00:08.000Z	mgiambalvo	2	744444779	27f798117fc599ce369026ebbbf28b818bbbaac6	
21399598	9109	2016-08-21T17:53:01.000Z	thomasburleson	2	762338538	87c4b01a4e93cf5dfaeb7f6b965a4cf1c5d2d413	
21399598	9374	2016-08-23T17:35:17.000Z	jelbourn	2	764842907	6383b522e3c6c1e49c8ec902945e7cb641cc1127	
21399598	9340	2016-08-23T17:35:47.000Z	jelbourn	2	764843571	165d4e7a404deaa96284c72c972dc5a2550b0d34	
21399598	9315	2016-08-23T17:36:19.000Z	jelbourn	2	764844193	fce551d3d984e4414863bce2462e22e5e226ad53	
21399598	9352	2016-08-23T17:36:38.000Z	jelbourn	2	764844572	3cf220aaa7121399e97b8ea2ec99f4637f3d02dc	
21399598	8634	2016-08-23T17:37:23.000Z	jelbourn	2	764845501	218c3ec321345d0c6dec9a1a4075a11296472382	
21399598	9328	2016-08-23T17:39:20.000Z	jelbourn	2	764848051	cd40b7e6c7be2e83a99802f623ffb1c949b75b3c	
21399598	8147	2016-08-23T17:44:00.000Z	jelbourn	2	764854263	6cfb542313eb2b14e147c62bcf5d3744cf63522c	
21399598	9284	2016-08-23T17:45:46.000Z	jelbourn	2	764856719	412bc2c4bcb6173c2b97256348b7167c8fb04134	
21399598	9294	2016-08-23T17:53:42.000Z	jelbourn	2	764867525	30f6a74f270f8257530506f96cfdd98f6744b8bc	
21399598	9276	2016-08-23T17:54:03.000Z	jelbourn	2	764867975	f170133a30d4338c8dc84568180de33c0e95855e	
21399598	9271	2016-08-23T17:54:15.000Z	jelbourn	2	764868220	bcfe00a0a0a45c3e9b6a3b53bec8b903289bf916	
21399598	8673	2016-08-23T17:54:39.000Z	jelbourn	2	764868720	72f3b7d2491a656586ed8083016d4de31e265c9d	
21399598	9253	2016-08-23T17:54:54.000Z	jelbourn	2	764869072	215fae4b0d91b58f628c3397c880ae3329ade7e5	
21399598	9137	2016-08-23T17:55:19.000Z	jelbourn	2	764869643	4cfd4a1aa661a0edfe23dd0ff51d284721b53b44	
21399598	9159	2016-08-23T17:55:36.000Z	jelbourn	2	764870258	195966f042d9340ecd2de3bfb9c8808798b71fba	
21399598	8062	2016-08-23T17:56:05.000Z	jelbourn	2	764870980	57f2afdbd9f6bf0d759be9d26b78b01233e13dc7	
21399598	3364	2016-08-23T17:56:17.000Z	jelbourn	2	764871299	bbc6c07fa934f3d8487a18cea89de76768155754	
21399598	7956	2016-08-23T22:18:20.000Z	jelbourn	2	765208360	0f424db6e0aab2029852086a64703ee92cbdf254	
21399598	9269	2016-08-23T22:18:29.000Z	jelbourn	2	765208485	522d42817b9ea4afc5feeed9978167886785358f	
21399598	9373	2016-08-23T22:19:28.000Z	jelbourn	2	765209480	1d4631568decaf6a3db54cbdc63a91079bd780bc	
21399598	9356	2016-08-24T21:16:52.000Z	jelbourn	2	766620885	d230aec7ea0850a332982fd2d84555ef038c015a	
21399598	9357	2016-08-24T21:16:52.000Z	jelbourn	2	766620886	d230aec7ea0850a332982fd2d84555ef038c015a	
21399598	9339	2016-08-24T21:17:34.000Z	jelbourn	2	766621674	f265a0ed1389141ac74656e6837d4d3e096a65bb	
460078	8341	2016-08-26T16:37:19.000Z	narretz	2	769150835	e3a378e7a329f60f6b48517f83a4f4c9efecb056	
